slug,document_type,year,page,section_title,line_text,value_raw,value_numeric
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"100 012,00 €","100 012,00",100012.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"66 908,00 €","66 908,00",66908.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"573 961,00 €","573 961,00",573961.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"0,00 €","0,00",0.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"103 012,00 €","103 012,00",103012.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"27 964,00 €","27 964,00",27964.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"563 051,00 €","563 051,00",563051.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"0,00 €","0,00",0.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"109 183,00 €","109 183,00",109183.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"33 557,00 €","33 557,00",33557.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"539 674,00 €","539 674,00",539674.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"0,00 €","0,00",0.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"117 006,00 €","117 006,00",117006.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"40 268,00 €","40 268,00",40268.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"1 141 479,00 €","1 141 479,00",1141479.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"943 698,00 €","943 698,00",943698.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"797 912,00 €","797 912,00",797912.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"643 371,00 €","643 371,00",643371.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"628 655,86 €","628 655,86",628655.86
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"600 244,00 €","600 244,00",600244.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"580 471,00 €","580 471,00",580471.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"735 905,00 €","735 905,00",735905.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"704 937,00 €","704 937,00",704937.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"705 791,00 €","705 791,00",705791.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"696 948,00 €","696 948,00",696948.00
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"o Avec une évolution constante de la DGF (moyenne de +1,09 % / an entre 2005 et","1,09",1.09
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,"2010), son montant aurait été de 2 681,43 K€ en 2025 au lieu de 697 K€ :","2 681,43",2681.43
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,1 611 394 €,1 611 394,1611394
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,696 948 €,696 948,696948
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,3 382 724 €,3 382 724,3382724
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,733 465 €,733 465,733465
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,3 918 410 €,3 918 410,3918410
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,1 218 320 €,1 218 320,1218320
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,32 991 383 €,32 991 383,32991383
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,1 225 681 €,1 225 681,1225681
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,743 350 €,743 350,743350
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,1 813 236 €,1 813 236,1813236
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,2 515 346 €,2 515 346,2515346
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,882 377 €,882 377,882377
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,1 256 888 €,1 256 888,1256888
rob-2026,rapport_orientation_budgetaire,2026,,B. Les Dotations 2025 de l'État,1 024 985 €,1 024 985,1024985
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"A l’échelon communal, les dépenses du personnel se sont élevées à 9 140 297.27 € à la clôture de l’exercice 2025. Pour 2026, le budget consacré aux dépenses de",9 140 297,9140297
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"personnel (chapitre 012) est estimé à 9 337 092.42 €, soit une évolution de + 196 795.15 €, soit + 2.10 % par rapport au compte administratif prévisionnel de 2025.",9 337 092,9337092
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"personnel (chapitre 012) est estimé à 9 337 092.42 €, soit une évolution de + 196 795.15 €, soit + 2.10 % par rapport au compte administratif prévisionnel de 2025.",196 795,196795
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"des agents moins avancés dans leur carrière) : +2,55% ;","2,55",2.55
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"- Le glissement « vieillissement-technicité » (GVT) annuel, dont l’évolution est constatée à 2,42 % de la masse salariale chaque année ;","2,42",2.42
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"pour les agents CNRACL diminuera de 2 points passant de 8,43 % à 6,43 % ;","8,43",8.43
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"pour les agents CNRACL diminuera de 2 points passant de 8,43 % à 6,43 % ;","6,43",6.43
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"Ainsi, depuis le 1er janvier 2022, l’ensemble des agents sont à 1 607 heures conformément à la réglementation. Plusieurs services disposent d’une annualisation du",1 607,1607
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"de travailleur handicapé sur un emploi permanent (soit un taux d’emploi de 10,71 %).","10,71",10.71
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"augmentent en moyenne de +0,8 % par rapport à 2025.","0,8",0.8
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,supplémentaire de fiscalité serait de 97 869 € par rapport,97 869,97869
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"o En 2025, les produits de la fiscalité représentaient 42,93 %","42,93",42.93
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"Taux de TH : 11,49 % ;","11,49",11.49
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,Produit Fiscal : 90 496 € ;,90 496,90496
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,Produit Fiscal : 27 917 € ;,27 917,27917
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"11,49%","11,49",11.49
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"41,76%","41,76",41.76
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"81,44%","81,44",81.44
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"11,60%","11,60",11.60
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"42,18%","42,18",42.18
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"82,25%","82,25",82.25
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"11,72%","11,72",11.72
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"42,60%","42,60",42.60
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"83,07%","83,07",83.07
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"11,83%","11,83",11.83
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"43,01%","43,01",43.01
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"83,88%","83,88",83.88
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"11,49%","11,49",11.49
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"41,76%","41,76",41.76
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"81,44%","81,44",81.44
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"-28,65%","28,65",28.65
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"1,97%","1,97",1.97
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"0,80%","0,80",0.80
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"1,60%","1,60",1.60
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"0,80%","0,80",0.80
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"1,60%","1,60",1.60
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"0,80%","0,80",0.80
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"1,60%","1,60",1.60
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"0,80%","0,80",0.80
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"1,60%","1,60",1.60
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"-9,37%","9,37",9.37
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"0,02%","0,02",0.02
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"0,02%","0,02",0.02
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"0,02%","0,02",0.02
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"0,02%","0,02",0.02
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,-1 117 804 €,1 117 804,1117804
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,-1 137 229 €,1 137 229,1137229
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,-1 137 229 €,1 137 229,1137229
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,-1 137 229 €,1 137 229,1137229
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,-1 137 229 €,1 137 229,1137229
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,118 413 €,118 413,118413
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,6 548 832 €,6 548 832,6548832
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,74 683 €,74 683,74683
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,6 741 928 €,6 741 928,6741928
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,119 360 €,119 360,119360
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,6 645 736 €,6 645 736,6645736
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,74 701 €,74 701,74701
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,6 839 797 €,6 839 797,6839797
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,120 554 €,120 554,120554
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,6 723 566 €,6 723 566,6723566
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,75 448 €,75 448,75448
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,6 919 567 €,6 919 567,6919567
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,121 747 €,121 747,121747
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,6 801 395 €,6 801 395,6801395
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,76 195 €,76 195,76195
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,6 999 338 €,6 999 338,6999338
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,122 941 €,122 941,122941
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,6 879 225 €,6 879 225,6879225
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,76 942 €,76 942,76942
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,7 079 108 €,7 079 108,7079108
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,12 000 €,12 000,12000
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,10 000 €,10 000,10000
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,8 000 €,8 000,8000
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,6 000 €,6 000,6000
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,4 000 €,4 000,4000
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,2 000 €,2 000,2000
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"1,39%","1,39",1.39
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"2,61%","2,61",2.61
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"3,73%","3,73",3.73
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"2,05%","2,05",2.05
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"3,39%","3,39",3.39
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"4,27%","4,27",4.27
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"1,27%","1,27",1.27
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,102 780 905 600 021 000 000 22/04/2024 30/09/2024,102 780 905 600 021 000 000,102780905600021000000
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"3,95%","3,95",3.95
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"3,40% Trimestrielle","3,40",3.40
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"3,40% Trimestrielle","3,40",3.40
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"modifié le 10/11/25 taux 2,1%","2,1",2.1
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"5 ans 01/11/2030 2,88%","2,88",2.88
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,PREFINANCEMENT 30 000€,30 000,30000
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"En 2026, le chantier de l’école Jacques Prévert débute et devrait prendre fin dans le courant de l’année 2027 avec la cantine des aînés, pour un montant estimatif de 3 000 K€ (y",3 000,3000
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,compris la maîtrise d’œuvre). La première tranche estimée à 1 300 K€ (hors maîtrise d’œuvre) devrait être financée à hauteur de 500 K€ par des partenaires financiers (voir,1 300,1300
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,Compensation de TVA) est estimé à 350 K€. Il faudra compter 1 380 K€ de,1 380,1380
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,date du 23 décembre 2025 pour la somme de 3 575 000 € TTC (voir délibération Affaire n°4 du Conseil Municipal du 08/12/2025). Cette vente permet donc la cession,3 575 000,3575000
rob-2026,rapport_orientation_budgetaire,2026,,D. Les Ressources Humaines,"Cette vente a permis de rembourser, sans attendre, le capital restant dû d’un montant de 2 400 000 € au Crédit Agricole Sud Méditerranée. L’objectif comptable et",2 400 000,2400000
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-694 171,87","694 171,87",694171.87
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-328 088,46","328 088,46",328088.46
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-1 199 238,12","1 199 238,12",1199238.12
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-833 154,71","833 154,71",833154.71
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-92 705,08","92 705,08",92705.08
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-1 199 238,12","1 199 238,12",1199238.12
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-833 154,71","833 154,71",833154.71
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-694 171,87","694 171,87",694171.87
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-328 088,46","328 088,46",328088.46
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-80 928,99","80 928,99",80928.99
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-634 137,38","634 137,38",634137.38
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-553 208,39","553 208,39",553208.39
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-16 348,11","16 348,11",16348.11
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-1 995,85","1 995,85",1995.85
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-569 556,50","569 556,50",569556.50
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-66 576,73","66 576,73",66576.73
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-636 133,23","636 133,23",636133.23
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-819 838,23","819 838,23",819838.23
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-446 434,80","446 434,80",446434.80
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-819 838,23","819 838,23",819838.23
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-446 434,80","446 434,80",446434.80
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-1 389 394,73","1 389 394,73",1389394.73
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-1 082 568,03","1 082 568,03",1082568.03
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-21 261,76","21 261,76",21261.76
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-321 026,62","321 026,62",321026.62
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"216,30 Neutralisations et régularisations","216,30",216.30
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"223,66 Réserves","223,66",223.66
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"7 125,32 Résultat de l'exercice","7 125,32",7125.32
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-694,17","694,17",694.17
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"58 276,04 Droits du concédant, de l'affermant, de l'affectant et du remettant","58 276,04",58276.04
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"2 405,10 TOTAL FONDS PROPRES (I)","2 405,10",2405.10
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"581,89 PASSIF","581,89",581.89
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"160,44 TOTAL PROVISIONS POUR RISQUES ET CHARGES (1)","160,44",160.44
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"916,23 Emprunts obligataires","916,23",916.23
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"2 838,58 Emprunts souscrits auprès des établissements de crédit","2 838,58",2838.58
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"29 134,28 Dettes financières et autres emprunts","29 134,28",29134.28
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"61,19 TOTAL DETTES FINANCIÈRES (2)","61,19",61.19
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"101 939,04 DETTES NON FINANCIÈRES","101 939,04",101939.04
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"4 109,70 Produits constatés d'avance","4 109,70",4109.70
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"599,72 TOTAL TRÉSORERIE (4)","599,72",599.72
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"4 709,42 TOTAL PASSIF (II) = (1+2+3+4)","4 709,42",4709.42
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"106 648,46 TOTAL GÉNÉRAL (I + II + III + IV)","106 648,46",106648.46
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-545,37","545,37",545.37
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-148,80","148,80",148.80
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-143,94","143,94",143.94
cfu-principal-2024,cfu_principal,2024,,V. Arrêté et signatures,"-694,17","694,17",694.17
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-27 510,00","27 510,00",27510.00
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-10 011,48","10 011,48",10011.48
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,(1) Collectivités de plus de 100 000 habitants,100 000,100000
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-115 744,99","115 744,99",115744.99
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-6 777,86","6 777,86",6777.86
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-91 093,33","91 093,33",91093.33
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-286 556,16","286 556,16",286556.16
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-131 976,01","131 976,01",131976.01
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-598 204,73","598 204,73",598204.73
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-598 261,42","598 261,42",598261.42
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-556,69","556,69",556.69
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-598 176,42","598 176,42",598176.42
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-4 431,39","4 431,39",4431.39
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-4 294,39","4 294,39",4294.39
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-694 171,87","694 171,87",694171.87
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-37 101,72","37 101,72",37101.72
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-459 460,00","459 460,00",459460.00
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-21 874,55","21 874,55",21874.55
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-699,10","699,10",699.10
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-10 696,00","10 696,00",10696.00
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-1 424,22","1 424,22",1424.22
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-545 368,66","545 368,66",545368.66
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-1 471 125,47","1 471 125,47",1471125.47
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-148 803,21","148 803,21",148803.21
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-143 939,70","143 939,70",143939.70
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-4 863,51","4 863,51",4863.51
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-694 171,87","694 171,87",694171.87
cfu-principal-2024,cfu_principal,2024,,F.C.T.V.A.,"-1 475 988,98","1 475 988,98",1475988.98
cabesinfo-budget-2024,magazine_budget,2024,,,"de sept. 2022 à janv. 2024, + 22,44 %","22,44",22.44
cabesinfo-budget-2024,magazine_budget,2024,,,"c'est - 8,3 M d'€","8,3",8.3
cabesinfo-budget-2024,magazine_budget,2024,,,"l’essence…), +22,44% de sept. 2021 à","22,44",22.44
cabesinfo-budget-2024,magazine_budget,2024,,,"un manque à gagner cumulé de 8,3","8,3",8.3
cabesinfo-budget-2024,magazine_budget,2024,,,"16,3 M EN FONCTIONNEMENT","16,3",16.3
cabesinfo-budget-2024,magazine_budget,2024,,,"9,1 M EN INVESTISSEMENT","9,1",9.1
cabesinfo-budget-2024,magazine_budget,2024,,,"41,35 %","41,35",41.35
cabesinfo-budget-2024,magazine_budget,2024,,,"47,15 %","47,15",47.15
cabesinfo-budget-2024,magazine_budget,2024,,,"51,69 %","51,69",51.69
cabesinfo-budget-2024,magazine_budget,2024,,,"St Laurent-Slq.* 43,90 %","43,90",43.90
cabesinfo-budget-2024,magazine_budget,2024,,,"42,84 %","42,84",42.84
cabesinfo-budget-2024,magazine_budget,2024,,,"9,084 millions d’€ inscrits","9,084",9.084
cabesinfo-budget-2024,magazine_budget,2024,,,"16,279 millions d’€ inscrits","16,279",16.279
cabesinfo-budget-2024,magazine_budget,2024,,,"Sur un an, ce sont 14 949 spectateurs",14 949,14949
cabesinfo-budget-2024,magazine_budget,2024,,,moyenne de 17 135 personnes a pu,17 135,17135
cabesinfo-budget-2024,magazine_budget,2024,,,des repas avec plus de 20 000 repas,20 000,20000
cabesinfo-budget-2024,magazine_budget,2024,,,"servis, 28 000 heures d'interventions",28 000,28000
cabesinfo-budget-2024,magazine_budget,2024,,,des PO pour les villes de 10 000 à,10 000,10000
cabesinfo-budget-2024,magazine_budget,2024,,,20 000 hab.).,20 000,20000
cabesinfo-budget-2024,magazine_budget,2024,,,"Malgré les contraintes, 3,7 millions","3,7",3.7
cabesinfo-budget-2024,magazine_budget,2024,,,"de 1,225 M d'€. ""Si nous ne pourrons pas","1,225",1.225
cabesinfo-budget-2024,magazine_budget,2024,,,318 000 €.,318 000,318000
cabesinfo-budget-2024,magazine_budget,2024,,,sportif pour 207 000 €,207 000,207000
cabesinfo-budget-2024,magazine_budget,2024,,,"pratique du sport pour 1,380","1,380",1.380
cabesinfo-budget-2024,magazine_budget,2024,,,626 000 €,626 000,626000
cabesinfo-budget-2024,magazine_budget,2024,,,culturel pour 190 000 €.,190 000,190000
cabesinfo-budget-2024,magazine_budget,2024,,,véhicules. 200 000 € environ,200 000,200000
germanor-2024-2025,budget_annexe,2024-2025,,V. Arrêté et signatures,"-819 838,23","819 838,23",819838.23
germanor-2024-2025,budget_annexe,2024-2025,,V. Arrêté et signatures,"-446 434,80","446 434,80",446434.80
germanor-2024-2025,budget_annexe,2024-2025,,V. Arrêté et signatures,"-819 838,23","819 838,23",819838.23
germanor-2024-2025,budget_annexe,2024-2025,,V. Arrêté et signatures,"-446 434,80","446 434,80",446434.80
germanor-2024-2025,budget_annexe,2024-2025,,V. Arrêté et signatures,"-819 838,23","819 838,23",819838.23
